STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,FREQ,Frequency of observation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,UNIT_MEASURE,Unit of measure,DECIMALS,Decimals
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CHL,Chile,ADBURDEN,Administrative requirements for limited liability companies (LLCs) and personally owned enterprises (POEs),A,Annual,2023,,2.200000048,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CHL,Chile,COMMANDSIMPLIF_BURDEN,Communication and simplification of administrative and regulatory burden,A,Annual,2023,,2.318181753,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CHL,Chile,BARRIER_DOM,Barriers in service & network sectors,A,Annual,2023,,1.425080061,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CHL,Chile,SERVBARRIER,Barriers to entry in service sectors,A,Annual,2023,,0.798076928,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CHL,Chile,BARRIER_SECT,Barriers to entry in network sectors,A,Annual,2023,,2.052083254,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CHL,Chile,BARRIER_TRADE,Barriers to trade and investment,A,Annual,2023,,0.435535669,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CHL,Chile,FDI_INDEX,Barriers to foreign direct investment (FDI),A,Annual,2023,,0.157862499,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CHL,Chile,TFI,Barriers to trade facilitation,A,Annual,2023,,1.148744464,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CHL,Chile,TARIFFS,Tariff barriers,A,Annual,2023,,0,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,COL,Colombia,PMR,Product market regulation,A,Annual,2023,,1.837831199,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,COL,Colombia,STATE_INVOL,Distortions induced by state involvement,A,Annual,2023,,1.951476216,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,COL,Colombia,DISTORT_PUBLIC,Distortions induced by public ownership,A,Annual,2023,,1.686951756,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,COL,Colombia,GOVERNANCE,Governance of state-owned enterprises (SOEs),A,Annual,2023,,2.684210539,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,COL,Colombia,INVOL_BUSINESS,Involvement in business operations,A,Annual,2023,,1.554976821,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,COL,Colombia,PRICE,Retail price controls and regulation,A,Annual,2023,,2.305555582,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,COL,Colombia,INV_BUS_NET,Involvement in business operations in network sectors,A,Annual,2023,,2.0625,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,COL,Colombia,INV_BUS_SER,Involvement in business operations in service sectors,A,Annual,2023,,0.685185194,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,COL,Colombia,PUBLIC_PROCUREMENT,Public procurement,A,Annual,2023,,1.166666627,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,COL,Colombia,REGULATIONS,Regulations impact evaluation,A,Annual,2023,,2.612499952,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,COL,Colombia,IMPACT_ASSESSMENT,Assessment of impact on competition,A,Annual,2023,,2.375,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,COL,Colombia,STAKEHOLDER_ENGAG,Interaction with stakeholders,A,Annual,2023,,2.849999905,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,COL,Colombia,BARRIER_ENTRY,Barriers to domestic and foreign entry,A,Annual,2023,,1.724186182,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,COL,Colombia,ADREG_BURDEN,Administrative and regulatory burden,A,Annual,2023,,2.377083302,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,COL,Colombia,ADBURDEN,Administrative requirements for limited liability companies (LLCs) and personally owned enterprises (POEs),A,Annual,2023,,1.837499976,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,COL,Colombia,COMMANDSIMPLIF_BURDEN,Communication and simplification of administrative and regulatory burden,A,Annual,2023,,2.916666746,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,COL,Colombia,BARRIER_DOM,Barriers in service & network sectors,A,Annual,2023,,1.872364759,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,COL,Colombia,SERVBARRIER,Barriers to entry in service sectors,A,Annual,2023,,1.641025662,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,COL,Colombia,BARRIER_SECT,Barriers to entry in network sectors,A,Annual,2023,,2.103703737,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,COL,Colombia,BARRIER_TRADE,Barriers to trade and investment,A,Annual,2023,,0.923110664,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,COL,Colombia,FDI_INDEX,Barriers to foreign direct investment (FDI),A,Annual,2023,,0.18350625,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,COL,Colombia,TFI,Barriers to trade facilitation,A,Annual,2023,,1.085825682,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,COL,Colombia,TARIFFS,Tariff barriers,A,Annual,2023,,1.5,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CRI,Costa Rica,PMR,Product market regulation,A,Annual,2023,,2.073141277,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CRI,Costa Rica,STATE_INVOL,Distortions induced by state involvement,A,Annual,2023,,2.301131248,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CRI,Costa Rica,DISTORT_PUBLIC,Distortions induced by public ownership,A,Annual,2023,,1.852631569,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CRI,Costa Rica,GOVERNANCE,Governance of state-owned enterprises (SOEs),A,Annual,2023,,2.778947353,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CRI,Costa Rica,INVOL_BUSINESS,Involvement in business operations,A,Annual,2023,,2.350762606,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CRI,Costa Rica,PRICE,Retail price controls and regulation,A,Annual,2023,,3.588235378,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CRI,Costa Rica,INV_BUS_NET,Involvement in business operations in network sectors,A,Annual,2023,,2.977777719,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CRI,Costa Rica,INV_BUS_SER,Involvement in business operations in service sectors,A,Annual,2023,,1.370370388,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CRI,Costa Rica,PUBLIC_PROCUREMENT,Public procurement,A,Annual,2023,,1.466666698,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CRI,Costa Rica,REGULATIONS,Regulations impact evaluation,A,Annual,2023,,2.699999809,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CRI,Costa Rica,IMPACT_ASSESSMENT,Assessment of impact on competition,A,Annual,2023,,1.200000048,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CRI,Costa Rica,STAKEHOLDER_ENGAG,Interaction with stakeholders,A,Annual,2023,,4.199999809,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CRI,Costa Rica,BARRIER_ENTRY,Barriers to domestic and foreign entry,A,Annual,2023,,1.845151305,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CRI,Costa Rica,ADREG_BURDEN,Administrative and regulatory burden,A,Annual,2023,,2.325000048,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CRI,Costa Rica,ADBURDEN,Administrative requirements for limited liability companies (LLCs) and personally owned enterprises (POEs),A,Annual,2023,,3.400000095,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CRI,Costa Rica,COMMANDSIMPLIF_BURDEN,Communication and simplification of administrative and regulatory burden,A,Annual,2023,,1.25,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CRI,Costa Rica,BARRIER_DOM,Barriers in service & network sectors,A,Annual,2023,,2.418803453,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CRI,Costa Rica,SERVBARRIER,Barriers to entry in service sectors,A,Annual,2023,,1.717948675,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CRI,Costa Rica,BARRIER_SECT,Barriers to entry in network sectors,A,Annual,2023,,3.119658232,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CRI,Costa Rica,BARRIER_TRADE,Barriers to trade and investment,A,Annual,2023,,0.791650474,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CRI,Costa Rica,FDI_INDEX,Barriers to foreign direct investment (FDI),A,Annual,2023,,0.250506252,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CRI,Costa Rica,TFI,Barriers to trade facilitation,A,Annual,2023,,1.1244452,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CRI,Costa Rica,TARIFFS,Tariff barriers,A,Annual,2023,,1,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CZE,Czechia,PMR,Product market regulation,A,Annual,2023,,1.196627498,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CZE,Czechia,STATE_INVOL,Distortions induced by state involvement,A,Annual,2023,,1.298568487,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CZE,Czechia,DISTORT_PUBLIC,Distortions induced by public ownership,A,Annual,2023,,1.280427575,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CZE,Czechia,GOVERNANCE,Governance of state-owned enterprises (SOEs),A,Annual,2023,,2.131578922,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CZE,Czechia,INVOL_BUSINESS,Involvement in business operations,A,Annual,2023,,1.004166603,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CZE,Czechia,PRICE,Retail price controls and regulation,A,Annual,2023,,1.222222209,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CZE,Czechia,INV_BUS_NET,Involvement in business operations in network sectors,A,Annual,2023,,1,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CZE,Czechia,INV_BUS_SER,Involvement in business operations in service sectors,A,Annual,2023,,1.194444418,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CZE,Czechia,PUBLIC_PROCUREMENT,Public procurement,A,Annual,2023,,0.600000024,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CZE,Czechia,REGULATIONS,Regulations impact evaluation,A,Annual,2023,,1.611111164,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CZE,Czechia,IMPACT_ASSESSMENT,Assessment of impact on competition,A,Annual,2023,,0.222222224,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CZE,Czechia,STAKEHOLDER_ENGAG,Interaction with stakeholders,A,Annual,2023,,3,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CZE,Czechia,BARRIER_ENTRY,Barriers to domestic and foreign entry,A,Annual,2023,,1.094686508,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CZE,Czechia,ADREG_BURDEN,Administrative and regulatory burden,A,Annual,2023,,1.569886327,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CZE,Czechia,ADBURDEN,Administrative requirements for limited liability companies (LLCs) and personally owned enterprises (POEs),A,Annual,2023,,2.412499905,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CZE,Czechia,COMMANDSIMPLIF_BURDEN,Communication and simplification of administrative and regulatory burden,A,Annual,2023,,0.727272749,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CZE,Czechia,BARRIER_DOM,Barriers in service & network sectors,A,Annual,2023,,1.232505322,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CZE,Czechia,SERVBARRIER,Barriers to entry in service sectors,A,Annual,2023,,1.169871807,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CZE,Czechia,BARRIER_SECT,Barriers to entry in network sectors,A,Annual,2023,,1.295138836,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CZE,Czechia,BARRIER_TRADE,Barriers to trade and investment,A,Annual,2023,,0.481667995,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CZE,Czechia,FDI_INDEX,Barriers to foreign direct investment (FDI),A,Annual,2023,,0.068467498,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CZE,Czechia,TFI,Barriers to trade facilitation,A,Annual,2023,,0.876536489,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,CZE,Czechia,TARIFFS,Tariff barriers,A,Annual,2023,,0.5,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,PMR,Product market regulation,A,Annual,2023,,1.049968839,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,STATE_INVOL,Distortions induced by state involvement,A,Annual,2023,,1.289487839,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,DISTORT_PUBLIC,Distortions induced by public ownership,A,Annual,2023,,0.911092877,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,GOVERNANCE,Governance of state-owned enterprises (SOEs),A,Annual,2023,,1.552631617,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,INVOL_BUSINESS,Involvement in business operations,A,Annual,2023,,0.682370424,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,PRICE,Retail price controls and regulation,A,Annual,2023,,0.125,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,INV_BUS_NET,Involvement in business operations in network sectors,A,Annual,2023,,1,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,INV_BUS_SER,Involvement in business operations in service sectors,A,Annual,2023,,1.137815118,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,PUBLIC_PROCUREMENT,Public procurement,A,Annual,2023,,0.466666669,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,REGULATIONS,Regulations impact evaluation,A,Annual,2023,,2.275000095,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,IMPACT_ASSESSMENT,Assessment of impact on competition,A,Annual,2023,,1.549999952,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,STAKEHOLDER_ENGAG,Interaction with stakeholders,A,Annual,2023,,3,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,BARRIER_ENTRY,Barriers to domestic and foreign entry,A,Annual,2023,,0.810449839,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,ADREG_BURDEN,Administrative and regulatory burden,A,Annual,2023,,1.03125,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,ADBURDEN,Administrative requirements for limited liability companies (LLCs) and personally owned enterprises (POEs),A,Annual,2023,,1.3125,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,COMMANDSIMPLIF_BURDEN,Communication and simplification of administrative and regulatory burden,A,Annual,2023,,0.75,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,BARRIER_DOM,Barriers in service & network sectors,A,Annual,2023,,1.024973273,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,SERVBARRIER,Barriers to entry in service sectors,A,Annual,2023,,0.942307711,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,BARRIER_SECT,Barriers to entry in network sectors,A,Annual,2023,,1.107638836,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,BARRIER_TRADE,Barriers to trade and investment,A,Annual,2023,,0.375126153,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,FDI_INDEX,Barriers to foreign direct investment (FDI),A,Annual,2023,,0.082649998,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,TFI,Barriers to trade facilitation,A,Annual,2023,,0.542728484,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,DNK,Denmark,TARIFFS,Tariff barriers,A,Annual,2023,,0.5,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,PMR,Product market regulation,A,Annual,2023,,0.929391265,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,STATE_INVOL,Distortions induced by state involvement,A,Annual,2023,,0.822043538,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,DISTORT_PUBLIC,Distortions induced by public ownership,A,Annual,2023,,0.590204656,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,GOVERNANCE,Governance of state-owned enterprises (SOEs),A,Annual,2023,,0.926315784,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
DATAFLOW,OECD.ECO.GCRD:DSD_PMR@DF_PMR(1.0),Product market regulation,I,EST,Estonia,INVOL_BUSINESS,Involvement in business operations,A,Annual,2023,,0.80092591,,A,Normal value,0,Units,0_TO_6,0-6 scale,4,Four
