Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019]
Angola,AGO,Global: Ease of doing business score (DB17-20 methodology),IC.BUS.EASE.DFRN.XQ.DB1719,39.00774,41.20205,41.28838
Angola,AGO,Dealing with construction permits: Procedures (number) - Score,IC.CNST.PRMT.PROC.NO.DFRN,72,72,72
Angola,AGO,Getting electricity (DB16-20 methodology) - Score,IC.ELC.ACES.DFRN.DB1619,44.08241,54.08511,54.07276
Angola,AGO,Getting electricity: Cost to get electricity (% of income per capita) - Score,IC.ELC.ACS.COST.DFRN,87.77891,90.28971,92.30552
Angola,AGO,Getting electricity: Procedures (number) - Score,IC.ELC.PROC.NO.DFRN,33.33333,33.33333,33.33333
Angola,AGO,Getting electricity: Time (days) - Score,IC.ELC.TIME.DFRN,55.21739,55.21739,65.65217
Angola,AGO,Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology) - Score,IC.ELC.RSTT.XD.08.DFRN.DB1619,0,37.5,25
Angola,AGO,Registering property (DB17-20 methodology) - Score,IC.REG.PRRT.DFRN.DB1719,42.87274,43.09935,43.28172
Angola,AGO,Registering property: Cost (% of property value) - Score,IC.REG.PRRT.COST.PRT.VAL.DFRN,80.25491,81.16136,81.89084
Angola,AGO,Registering property: Procedures (number) - Score,IC.REG.PRRT.PROC.NO.DFRN,58.33333,58.33333,58.33333
Angola,AGO,Registering property: Time (days) - Score,IC.REG.PRRT.DURS.TM.DRFN,9.56938,9.56938,9.56938
Angola,AGO,Registering property: Quality of land administration index (0-30) (DB17-20 methodology) - Score,IC.REG.PRRT.QUAL.LNDADM.XD.030.DB16.DFRN,23.33333,23.33333,23.33333
Angola,AGO,Getting credit (DB15-20 methodology) - Score,IC.CRED.ACC.CRD.DB1519.DFRN,5,5,5
Angola,AGO,Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology) - Score,IC.CRED.ACC.LGL.RGHT.012.XD.DB1519.DFRN,8.33333,8.33333,8.33333
Angola,AGO,Getting credit: Depth of credit information index (0-8) (DB15-20 methodology) - Score,IC.CRED.ACC.DPTH.CISI.XD.08.DB1519.DFRN,0,0,0
Angola,AGO,Protecting minority investors (DB15-20 methodology) - Score,PROT.MINOR.INV.DFRN.DB1519,32,32,32
Angola,AGO,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology) - Score,PROT.MINOR.INV.EASE.SSI.XD.0010.DB1519.DFRN,60,60,60
Angola,AGO,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.CORP.TRANS.XD.010.DB1519.DFRN,0,0,0
Angola,AGO,Protecting minority investors: Extent of disclosure index (0-10) - Score,PROT.MINOR.INV.EXT.DISC.010.XD.DFRN,40,40,40
Angola,AGO,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.OWNR.CONTL.010.XD.DFRN,0,0,0
Angola,AGO,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.SHRHLD.RGT.XD.0010.DB1519.DRFN,0,0,0
Angola,AGO,Protecting minority investors: Extent of director liability index (0-10) - Score,PROT.MINOR.INV.EXT.DIR.LBL.010.XD.DFRN,60,60,60
Angola,AGO,Protecting minority investors: Strength of minority investor protection index (0-50) (DB15-20 methodology),PROT.MINOR.INV.STRENG.MIN.INV.PROT.XD.010.DB0614,16,16,16
Angola,AGO,Paying taxes (DB17-20 methodology) - Score,PAY.TAX.DB1719.DRFN,69.5397,69.53697,69.53697
Angola,AGO,Paying taxes: Total tax and contribution rate (% of profit) - Score,PAY.TAX.TOT.TAX.RT.ZS.DRFRN,66.65651,66.64559,66.64559
Angola,AGO,Paying taxes: Total tax and contribution rate (% of profit),PAY.TAX.TOT.TAX.RT.ZS,49.1,49.1,49.1
Angola,AGO,Paying taxes: Labor tax and contributions (% of profits),PAY.TAX.LABR.TAX.CONTR.ZS,9,9,9
Angola,AGO,Paying taxes: Profit tax (% of profits),PAY.TAX.PRFT.CP.ZS,21.5,21.5,21.5
Angola,AGO,Paying taxes: Payments per year (number per year) - Score,PAY.TAX.PYMT.NO.DFRN,53.33333,53.33333,53.33333
Angola,AGO,Paying taxes: Time (hours per year) - Score,PAY.TAX.TM.DFRN,63.21484,63.21484,63.21484
Angola,AGO,Paying taxes: Postfiling index (0-100) (DB17-20 methodology) - Score,PAY.TAX.POST.FIL.XD.0100.DB1719.DFRN,94.95413,94.95413,94.95413
Angola,AGO,Paying taxes: Time to obtain VAT refund (weeks) (DB17-20 methodology),PAY.TAX.VAT.REF.OBT.WKS.TM.DB1719,..,..,..
Angola,AGO,Paying taxes: Time to comply with corporate income tax correction (hours) (DB17-20 methodology) - Score,PAY.TAX.COIT.AU.HRS.TM.DB1719.DFRN,89.90826,89.90826,89.90826
Angola,AGO,Paying taxes: Time to complete a corporate income tax correction (weeks) (DB17-20 methodology) - Score,PAY.TAX.COIT.WKS.TM.DB1719.DFRN,100,100,100
Angola,AGO,Trading across borders (DB16-20 methodology) - Score,TRD.ACRS.BRDR.DB1619.DFRN,25.28354,36.15152,36.15152
Angola,AGO,Time to export: Border compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.EXPT.BRDR.COMP.HR.DB1619,192,164,164
Angola,AGO,Time to export: Documentary compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.DOC.COMP.HR.DB1619,169,96,96
Angola,AGO,Time to import: Documentary compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.IMP.DOC.COMP.HR.DB1619,180,96,96
Angola,AGO,Time to import: Border compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.IMP.BRDR.COMP.HR.DB1619,96,72,72
Angola,AGO,Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.EXPT.COST.BRDR.COMP.CD.DB1619.DFRN,22.16981,22.16981,22.16981
Angola,AGO,Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.EXPT.COST.DOC.COMP.CD.DB1619.DFRN,40,40,40
Angola,AGO,Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.IMP.COST.BRDR.COMP.CD.DB1619.DFRN,14.16667,14.16667,14.16667
Angola,AGO,Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.IMP.COST.DOC.COMP.CD.DB1619.DFRN,34.28571,34.28571,34.28571
Angola,AGO,Enforcing contracts (DB17-20 methodology) - Score,ENF.CONT.COEN.DB1719.DFRN,28.11028,28.11028,28.11028
Angola,AGO,Enforcing contracts: Quality of the judicial processes index (0-19) (DB17-20 methodology) - Score,ENF.CONT.COEN.QUJP.DB16.DFRN,30.55556,30.55556,30.55556
Angola,AGO,Enforcing contracts: Time (days) - Score,ENF.CONT.DURS.DY.DFRN,3.60656,3.60656,3.60656
Angola,AGO,Enforcing contracts: Cost (% of claim) - Score,ENF.CONT.COEN.COST.ZS.DFRN,50.16873,50.16873,50.16873
Angola,AGO,Enforcing contracts: Procedures (number) - Score,ENF.CONT.COEN.PROC.NO.DFRN,..,..,..
Angola,AGO,Resolving insolvency - Score,RESLV.ISV.DB1519.DFRN,0,0,0
Angola,AGO,Resolving insolvency: Recovery rate (cents on the dollar) - Score,RESLV.ISV.DFRN.RCOV.RT,0,0,0
Angola,AGO,Resolving insolvency: Strength of insolvency framework index (0-16) - Score,RESLV.ISV.RCOV.RT.016.DB1519.DFRN,0,0,0
Angola,AGO,Resolving insolvency: Commencement of proceedings index (0-3) (DB15-20 methodology),RESLV.ISV.COPR.03.XD.DB1519,2,2,2
Angola,AGO,Resolving insolvency: Management of debtor's assets index (0-6) (DB15-20 methodology),RESLV.ISV.MGDA.XD.DB1519,4,4,4
Angola,AGO,Resolving insolvency: Creditor participation index (0-4) (DB15-20 methodology),RESLV.ISV.CPI.04.XD.DB1519,0,0,0
Angola,AGO,Reorganization proceedings index (0-3) (DB15-20 methodology),RESLV.ISV.ROPC.03.XD.DB1519,0,0,0
Antigua and Barbuda,ATG,Starting a business - Score,IC.REG.STRT.BUS.DFRN,81.69687,81.7462,82.58503
Antigua and Barbuda,ATG,Dealing with construction permits (DB16-20 methodology) - Score,IC.CNST.PRMT.DFRN.DB1619,65.50013,65.58687,65.73645
Antigua and Barbuda,ATG,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology) - Score,IC.CNST.PRMT.BQCI.015.DB1619.DFRN,60,60,60
Antigua and Barbuda,ATG,Dealing with construction permits: Cost (% of Warehouse value) - Score,IC.CNST.PRMT.COST.WRH.VAL.DFRN,92.00627,92.35326,92.95157
Antigua and Barbuda,ATG,Dealing with construction permits: Time (days)  - Score,IC.CNST.PRMT.TM.DY.DFRN,65.99424,65.99424,65.99424
Antigua and Barbuda,ATG,Global: Ease of doing business score (DB17-20 methodology),IC.BUS.EASE.DFRN.XQ.DB1719,59.79669,59.85514,60.28342
Antigua and Barbuda,ATG,Dealing with construction permits: Procedures (number) - Score,IC.CNST.PRMT.PROC.NO.DFRN,44,44,44
Antigua and Barbuda,ATG,Getting electricity (DB16-20 methodology) - Score,IC.ELC.ACES.DFRN.DB1619,80.37011,80.3855,83.53704
Antigua and Barbuda,ATG,Getting electricity: Cost to get electricity (% of income per capita) - Score,IC.ELC.ACS.COST.DFRN,98.58191,98.64347,98.7496
Antigua and Barbuda,ATG,Getting electricity: Procedures (number) - Score,IC.ELC.PROC.NO.DFRN,83.33333,83.33333,83.33333
Antigua and Barbuda,ATG,Getting electricity: Time (days) - Score,IC.ELC.TIME.DFRN,89.56522,89.56522,89.56522
Antigua and Barbuda,ATG,Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology) - Score,IC.ELC.RSTT.XD.08.DFRN.DB1619,50,50,62.5
Antigua and Barbuda,ATG,Registering property (DB17-20 methodology) - Score,IC.REG.PRRT.DFRN.DB1719,56.60998,56.63235,56.67091
Antigua and Barbuda,ATG,Registering property: Cost (% of property value) - Score,IC.REG.PRRT.COST.PRT.VAL.DFRN,27.93913,28.02859,28.18284
Antigua and Barbuda,ATG,Registering property: Procedures (number) - Score,IC.REG.PRRT.PROC.NO.DFRN,50,50,50
Antigua and Barbuda,ATG,Registering property: Time (days) - Score,IC.REG.PRRT.DURS.TM.DRFN,85.16746,85.16746,85.16746
Antigua and Barbuda,ATG,Registering property: Quality of land administration index (0-30) (DB17-20 methodology) - Score,IC.REG.PRRT.QUAL.LNDADM.XD.030.DB16.DFRN,63.33333,63.33333,63.33333
Antigua and Barbuda,ATG,Getting credit (DB15-20 methodology) - Score,IC.CRED.ACC.CRD.DB1519.DFRN,25,25,25
Antigua and Barbuda,ATG,Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology) - Score,IC.CRED.ACC.LGL.RGHT.012.XD.DB1519.DFRN,41.66667,41.66667,41.66667
Antigua and Barbuda,ATG,Getting credit: Depth of credit information index (0-8) (DB15-20 methodology) - Score,IC.CRED.ACC.DPTH.CISI.XD.08.DB1519.DFRN,0,0,0
Antigua and Barbuda,ATG,Protecting minority investors (DB15-20 methodology) - Score,PROT.MINOR.INV.DFRN.DB1519,58,58,58
Antigua and Barbuda,ATG,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology) - Score,PROT.MINOR.INV.EASE.SSI.XD.0010.DB1519.DFRN,80,80,80
Antigua and Barbuda,ATG,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.CORP.TRANS.XD.010.DB1519.DFRN,28.57143,28.57143,28.57143
Antigua and Barbuda,ATG,Protecting minority investors: Extent of disclosure index (0-10) - Score,PROT.MINOR.INV.EXT.DISC.010.XD.DFRN,40,40,40
Antigua and Barbuda,ATG,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.OWNR.CONTL.010.XD.DFRN,57.14286,57.14286,57.14286
Antigua and Barbuda,ATG,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.SHRHLD.RGT.XD.0010.DB1519.DRFN,50,50,50
Antigua and Barbuda,ATG,Protecting minority investors: Extent of director liability index (0-10) - Score,PROT.MINOR.INV.EXT.DIR.LBL.010.XD.DFRN,80,80,80
Antigua and Barbuda,ATG,Protecting minority investors: Strength of minority investor protection index (0-50) (DB15-20 methodology),PROT.MINOR.INV.STRENG.MIN.INV.PROT.XD.010.DB0614,29,29,29
Antigua and Barbuda,ATG,Paying taxes (DB17-20 methodology) - Score,PAY.TAX.DB1719.DRFN,58.69059,58.95807,58.87984
Antigua and Barbuda,ATG,Paying taxes: Total tax and contribution rate (% of profit) - Score,PAY.TAX.TOT.TAX.RT.ZS.DRFRN,77.4608,76.2123,75.89938
Antigua and Barbuda,ATG,Paying taxes: Total tax and contribution rate (% of profit),PAY.TAX.TOT.TAX.RT.ZS,41.9,42.8,43
Antigua and Barbuda,ATG,Paying taxes: Labor tax and contributions (% of profits),PAY.TAX.LABR.TAX.CONTR.ZS,10.7,11.8,12.1
Antigua and Barbuda,ATG,Paying taxes: Profit tax (% of profits),PAY.TAX.PRFT.CP.ZS,25.9,25.6,25.5
Antigua and Barbuda,ATG,Paying taxes: Payments per year (number per year) - Score,PAY.TAX.PYMT.NO.DFRN,10,10,10
Antigua and Barbuda,ATG,Paying taxes: Time (hours per year) - Score,PAY.TAX.TM.DFRN,77.89799,80.21638,80.21638
Antigua and Barbuda,ATG,Paying taxes: Postfiling index (0-100) (DB17-20 methodology) - Score,PAY.TAX.POST.FIL.XD.0100.DB1719.DFRN,69.40358,69.40358,69.40358
Antigua and Barbuda,ATG,Paying taxes: Time to obtain VAT refund (weeks) (DB17-20 methodology),PAY.TAX.VAT.REF.OBT.WKS.TM.DB1719,52.7381,52.7381,52.7381
Antigua and Barbuda,ATG,Paying taxes: Time to comply with corporate income tax correction (hours) (DB17-20 methodology) - Score,PAY.TAX.COIT.AU.HRS.TM.DB1719.DFRN,97.24771,97.24771,97.24771
Antigua and Barbuda,ATG,Paying taxes: Time to complete a corporate income tax correction (weeks) (DB17-20 methodology) - Score,PAY.TAX.COIT.WKS.TM.DB1719.DFRN,100,100,100
Antigua and Barbuda,ATG,Trading across borders (DB16-20 methodology) - Score,TRD.ACRS.BRDR.DB1619.DFRN,68.72541,68.72541,68.72541
Antigua and Barbuda,ATG,Time to export: Border compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.EXPT.BRDR.COMP.HR.DB1619,61.33333,61.33333,61.33333
Antigua and Barbuda,ATG,Time to export: Documentary compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.DOC.COMP.HR.DB1619,50.66667,50.66667,50.66667
Antigua and Barbuda,ATG,Time to import: Documentary compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.IMP.DOC.COMP.HR.DB1619,48,48,48
Antigua and Barbuda,ATG,Time to import: Border compliance (hours) (DB16-20 methodology),TRD.ACRS.BRDR.IMP.BRDR.COMP.HR.DB1619,61.33333,61.33333,61.33333
Antigua and Barbuda,ATG,Trading across borders: Cost to export: Border compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.EXPT.COST.BRDR.COMP.CD.DB1619.DFRN,48.45388,48.45388,48.45388
Antigua and Barbuda,ATG,Trading across borders: Cost to export: Documentary compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.EXPT.COST.DOC.COMP.CD.DB1619.DFRN,69.79167,69.79167,69.79167
Antigua and Barbuda,ATG,Trading across borders: Cost to import: Border compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.IMP.COST.BRDR.COMP.CD.DB1619.DFRN,54.46759,54.46759,54.46759
Antigua and Barbuda,ATG,Trading across borders: Cost to import: Documentary compliance (USD) (DB16-20 methodology) - Score,TRD.ACRS.BRDR.IMP.COST.DOC.COMP.CD.DB1619.DFRN,85.71429,85.71429,85.71429
Antigua and Barbuda,ATG,Enforcing contracts (DB17-20 methodology) - Score,ENF.CONT.COEN.DB1719.DFRN,68.11245,68.11245,68.11245
Antigua and Barbuda,ATG,Enforcing contracts: Quality of the judicial processes index (0-19) (DB17-20 methodology) - Score,ENF.CONT.COEN.QUJP.DB16.DFRN,63.88889,63.88889,63.88889
Antigua and Barbuda,ATG,Enforcing contracts: Time (days) - Score,ENF.CONT.DURS.DY.DFRN,70.81967,70.81967,70.81967
Antigua and Barbuda,ATG,Enforcing contracts: Cost (% of claim) - Score,ENF.CONT.COEN.COST.ZS.DFRN,69.6288,69.6288,69.6288
Antigua and Barbuda,ATG,Enforcing contracts: Procedures (number) - Score,ENF.CONT.COEN.PROC.NO.DFRN,..,..,..
Antigua and Barbuda,ATG,Resolving insolvency - Score,RESLV.ISV.DB1519.DFRN,35.26136,35.40452,35.58704
Antigua and Barbuda,ATG,Resolving insolvency: Recovery rate (cents on the dollar) - Score,RESLV.ISV.DFRN.RCOV.RT,39.27273,39.55905,39.92408
Antigua and Barbuda,ATG,Resolving insolvency: Strength of insolvency framework index (0-16) - Score,RESLV.ISV.RCOV.RT.016.DB1519.DFRN,31.25,31.25,31.25
Antigua and Barbuda,ATG,Resolving insolvency: Commencement of proceedings index (0-3) (DB15-20 methodology),RESLV.ISV.COPR.03.XD.DB1519,2,2,2
Antigua and Barbuda,ATG,Resolving insolvency: Management of debtor's assets index (0-6) (DB15-20 methodology),RESLV.ISV.MGDA.XD.DB1519,2,2,2
Antigua and Barbuda,ATG,Resolving insolvency: Creditor participation index (0-4) (DB15-20 methodology),RESLV.ISV.CPI.04.XD.DB1519,1,1,1
Antigua and Barbuda,ATG,Reorganization proceedings index (0-3) (DB15-20 methodology),RESLV.ISV.ROPC.03.XD.DB1519,0,0,0
Argentina,ARG,Starting a business - Score,IC.REG.STRT.BUS.DFRN,73.55496,81.99463,80.43345
Argentina,ARG,Dealing with construction permits (DB16-20 methodology) - Score,IC.CNST.PRMT.DFRN.DB1619,48.96341,49.26822,56.44015
Argentina,ARG,Dealing with construction permits: Building quality control index (0-15) (DB16-20 methodology) - Score,IC.CNST.PRMT.BQCI.015.DB1619.DFRN,73.33333,73.33333,73.33333
Argentina,ARG,Dealing with construction permits: Cost (% of Warehouse value) - Score,IC.CNST.PRMT.COST.WRH.VAL.DFRN,84.21483,85.43407,84.57712
Argentina,ARG,Dealing with construction permits: Time (days)  - Score,IC.CNST.PRMT.TM.DY.DFRN,2.30548,2.30548,15.85014
Argentina,ARG,Global: Ease of doing business score (DB17-20 methodology),IC.BUS.EASE.DFRN.XQ.DB1719,57.31005,58.18388,58.96151
Argentina,ARG,Dealing with construction permits: Procedures (number) - Score,IC.CNST.PRMT.PROC.NO.DFRN,36,36,52
Argentina,ARG,Getting electricity (DB16-20 methodology) - Score,IC.ELC.ACES.DFRN.DB1619,70.00576,70.01656,70.03364
Argentina,ARG,Getting electricity: Cost to get electricity (% of income per capita) - Score,IC.ELC.ACS.COST.DFRN,99.69694,99.74015,99.80849
Argentina,ARG,Getting electricity: Procedures (number) - Score,IC.ELC.PROC.NO.DFRN,50,50,50
Argentina,ARG,Getting electricity: Time (days) - Score,IC.ELC.TIME.DFRN,67.82609,67.82609,67.82609
Argentina,ARG,Getting electricity: Reliability of supply and transparency of tariff index (0-8) (DB16-20 methodology) - Score,IC.ELC.RSTT.XD.08.DFRN.DB1619,62.5,62.5,62.5
Argentina,ARG,Registering property (DB17-20 methodology) - Score,IC.REG.PRRT.DFRN.DB1719,56.74853,56.73312,56.73293
Argentina,ARG,Registering property: Cost (% of property value) - Score,IC.REG.PRRT.COST.PRT.VAL.DFRN,56.15681,56.09515,56.09441
Argentina,ARG,Registering property: Procedures (number) - Score,IC.REG.PRRT.PROC.NO.DFRN,50,50,50
Argentina,ARG,Registering property: Time (days) - Score,IC.REG.PRRT.DURS.TM.DRFN,75.83732,75.83732,75.83732
Argentina,ARG,Registering property: Quality of land administration index (0-30) (DB17-20 methodology) - Score,IC.REG.PRRT.QUAL.LNDADM.XD.030.DB16.DFRN,45,45,45
Argentina,ARG,Getting credit (DB15-20 methodology) - Score,IC.CRED.ACC.CRD.DB1519.DFRN,50,50,50
Argentina,ARG,Getting credit: Strength of legal rights index (0-12) (DB15-20 methodology) - Score,IC.CRED.ACC.LGL.RGHT.012.XD.DB1519.DFRN,16.66667,16.66667,16.66667
Argentina,ARG,Getting credit: Depth of credit information index (0-8) (DB15-20 methodology) - Score,IC.CRED.ACC.DPTH.CISI.XD.08.DB1519.DFRN,100,100,100
Argentina,ARG,Protecting minority investors (DB15-20 methodology) - Score,PROT.MINOR.INV.DFRN.DB1519,62,62,62
Argentina,ARG,Protecting minority investors: Ease of shareholder suits index (0-10) (DB15-20 methodology) - Score,PROT.MINOR.INV.EASE.SSI.XD.0010.DB1519.DFRN,60,60,60
Argentina,ARG,Protecting minority investors: Extent of corporate transparency index (0-7) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.CORP.TRANS.XD.010.DB1519.DFRN,71.42857,71.42857,71.42857
Argentina,ARG,Protecting minority investors: Extent of disclosure index (0-10) - Score,PROT.MINOR.INV.EXT.DISC.010.XD.DFRN,70,70,70
Argentina,ARG,Protecting minority investors: Extent of ownership and control index (0-7) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.OWNR.CONTL.010.XD.DFRN,71.42857,71.42857,71.42857
Argentina,ARG,Protecting minority investors: Extent of shareholder rights index (0-6) (DB15-20 methodology) - Score,PROT.MINOR.INV.EXT.SHRHLD.RGT.XD.0010.DB1519.DRFN,100,100,100
Argentina,ARG,Protecting minority investors: Extent of director liability index (0-10) - Score,PROT.MINOR.INV.EXT.DIR.LBL.010.XD.DFRN,20,20,20
Argentina,ARG,Protecting minority investors: Strength of minority investor protection index (0-50) (DB15-20 methodology),PROT.MINOR.INV.STRENG.MIN.INV.PROT.XD.010.DB0614,31,31,31
Argentina,ARG,Paying taxes (DB17-20 methodology) - Score,PAY.TAX.DB1719.DRFN,49.34098,49.34098,49.34098
Argentina,ARG,Paying taxes: Total tax and contribution rate (% of profit) - Score,PAY.TAX.TOT.TAX.RT.ZS.DRFRN,0,0,0
Argentina,ARG,Paying taxes: Total tax and contribution rate (% of profit),PAY.TAX.TOT.TAX.RT.ZS,106,106,106.3
Argentina,ARG,Paying taxes: Labor tax and contributions (% of profits),PAY.TAX.LABR.TAX.CONTR.ZS,29.3,29.3,29.9
Argentina,ARG,Paying taxes: Profit tax (% of profits),PAY.TAX.PRFT.CP.ZS,3.9,3.9,3.6
Argentina,ARG,Paying taxes: Payments per year (number per year) - Score,PAY.TAX.PYMT.NO.DFRN,90,90,90
